 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
-0.42433650065709866,-0.41929834774298863,-0.008595450077280329,-0.0032971583041554735,-0.049404571266988544,-0.001930286446543603,-0.25010935121600936,-0.2841134511574551,-0.2543343673399309,-0.20180939575188894,2.302094991547571,-0.5801897165762598,2.0179168582760836,1.9162670120625591,-0.05545379949697927,-0.2780464944991638,-0.2773647085861136,-0.3339526481276058,-0.3445850522289548,-0.049151482613827985,-0.448602644084643,-0.29144040382642217,-0.36134379451477533,-0.3874408319021465,-0.11188495422829858,-0.30301854786668114,-0.18284597045975215,-0.16546972963546905,-0.20549231905346424,-0.11264772707645067,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012463463706239946,0.0014186269850024063,-0.25722101035755157,-0.18626873210532788,-0.6221499000126948,2.1721077736420655,2.650976200792696,2.2163177746131053,1.575098999379572,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,1.4931970890396231,-0.6822654751654409,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,1.8489739836823271,2.670506440759152,-0.2543343673399309,2.0179168582759988,0.0012463463706239946,0.0,0.0,0.0,0.0,0.0,0.0,-0.008595450077280329,-0.049475544678818935,-0.0032971583041554735,-0.001930127954314508,0.126864884231227,-0.18938410218112636,-0.00514461915148042,0.0021819748138419506,-0.12781014789319758,-0.10360408484289194,-0.1512148703626433,-0.10387666108691103,-0.3725581072821804,-0.11478418659141486,-0.37791299145955226,-0.35882409495395673,0
-0.42433650065709866,-0.32894045766196445,-0.007192845186599576,-0.010645912658664452,-0.04959188642751489,-0.0073099372325163585,-0.2683878229249077,-0.19128541367654842,-0.26755856639884046,-0.23558310398475002,-0.4633238463565789,-0.5801897165762598,-0.5179128411567974,-0.41773496511469194,-0.05579634233373461,-0.2780728821552362,0.027967736229151725,-0.08166456739926488,-0.22501938944684224,-0.04902582363787803,-0.320665432541647,-0.1338690047525809,-0.11744597376091784,-0.21904500801530002,-0.1118439748261257,-0.34766581023429083,-0.20766537869149734,-0.24377432493877732,-0.27734763598719747,-0.11264797638003614,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012466898071485644,0.0013226322588731421,-0.2572266289451148,-0.1864083011902897,-0.38441755235238256,-0.4827718371502429,-0.5549196923123849,-0.4835634383716762,-0.32090966228854084,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,-0.6697039575955567,1.4657051197812891,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,-0.9827388935874718,-0.5654373592486065,-0.26755856639884046,-0.5179128411567983,0.0012466898071485644,0.0,0.0,0.0,0.0,0.0,0.0,-0.007192845186599576,-0.049663133518933894,-0.010645912658664452,-0.00730987779997761,-0.47192192163978736,-0.2181345561367797,-0.003407563913813083,0.0021819748138419506,-0.12781014789319758,-0.10360408484289194,-0.1512148703626433,-0.10387666108691103,-0.3725581072821804,-0.11478418659141486,-0.37791299145955226,-0.35882409495395673,0
-0.42433650065709866,-0.42537270781611064,-0.008595450077280329,-0.004346980354799613,-0.049404571266988544,-0.0019330673464071195,-0.25010935121600936,-0.2841134511574551,-0.2543343673399309,-0.20180939575188894,1.6107402820715333,-0.5801897165762598,2.439025822574681,1.5018321612738856,-0.0553875020629943,-0.2780442638405333,-0.27927296080827685,-0.34027306069593455,-0.3530911275479384,-0.049136983501218374,-0.4482485520179538,-0.29078618255433164,-0.36061332966247867,-0.3870018874731498,-0.11179813139995602,-0.310277361048821,-0.1827242969475193,-0.1729644637101057,-0.2178611296677163,-0.112642865656534,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012463463706239946,0.0014059960999853979,-0.25721922258233576,-0.18626545694257343,-0.6221499000126948,1.5077052656275352,2.9715657885788307,1.9130413861990145,1.173067167417192,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,1.4931970890396231,-0.6822654751654409,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,1.8489739836823271,3.0305223761367572,-0.2543343673399309,2.439025822574582,0.0012463463706239946,0.0,0.0,0.0,0.0,0.0,0.0,-0.008595450077280329,-0.049475544678818935,-0.004346980354799613,-0.001932908905384895,0.126864884231227,-0.18938410218112636,-0.00514461915148042,0.0021819748138419506,-0.12781014789319758,-0.10360408484289194,-0.1512148703626433,-0.10387666108691103,-0.3725581072821804,-0.11478418659141486,-0.37791299145955226,-0.35882409495395673,0
-0.42433650065709866,1.855562355949443,-0.0015824256238765602,-0.006446624456087892,-0.0465948438590933,-0.0019330673464071195,-0.25010935121600936,-0.2841134511574551,-0.2625994917523693,-0.21696777043289622,3.6848044104996456,-0.5801897165762598,3.9174951544404193,4.090531808427622,-0.05579099711658429,-0.27807580050100383,1.359925503663601,2.1243884652611946,2.3047150626940893,-0.049149995525355206,1.829025565287261,0.9062766204103574,2.1526040671774034,2.3023560704944916,-0.1118552836819182,-0.3009113631177689,-0.1556837946803917,-0.12838498551408556,-0.20233880706649215,-0.11262429253941651,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012506393271811164,0.0013807343299513809,-0.25722982644255155,-0.18640701193427683,-0.6221499000126948,3.5009127896711267,2.1619827887671197,3.14141626089063,3.0970124432285218,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,-0.6697039575955567,1.4657051197812891,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,-0.9827388935874718,2.134682153843636,-0.2625994917523693,3.9174951544402723,0.0012506393271811164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015824256238765602,-0.046661712077094596,-0.006446624456087892,-0.001932908905384895,-0.47192192163978736,-0.18938410218112636,0.001803601799188928,0.0021819748138419506,-0.12639187883231257,-0.10360408484289194,-0.1502991809301619,-0.10229496967027107,1.1786377908030563,8.73039824505758,2.3252448171889744,-0.036798109936116194,0
-0.42433650065709866,-0.43811010242681164,-0.008595450077280329,-0.004346980354799613,-0.049404571266988544,-0.001930286446543603,-0.25010935121600936,-0.2841134511574551,-0.2543343673399309,-0.20180939575188894,2.302094991547571,-0.5801897165762598,2.4405551417697837,2.35485227612434,-0.05510652492736819,-0.2780222308225886,-0.2919244841720571,-0.3582208468215357,-0.36947118249521743,-0.04915111084170979,-0.4486010812753581,-0.2914375163765903,-0.36134217231098104,-0.38743934602134356,-0.11188313021929978,-0.32549333314809875,-0.1928745656056176,-0.2012016173607036,-0.24167961115256456,-0.11264760242465793,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012463463706239946,0.0014059960999853979,-0.2572116754801427,-0.1861674605972486,-0.6221499000126948,2.1721077736420655,2.973395036688569,2.6313161391867,2.2027659220700806,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,1.4931970890396231,-0.6822654751654409,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,1.8489739836823271,3.032388872888202,-0.2543343673399309,2.4405551417696847,0.0012463463706239946,0.0,0.0,0.0,0.0,0.0,0.0,-0.008595450077280329,-0.049475544678818935,-0.004346980354799613,-0.001930127954314508,0.126864884231227,-0.18938410218112636,-0.00514461915148042,0.0021819748138419506,-0.12781014789319758,-0.10360408484289194,-0.1512148703626433,-0.10387666108691103,-0.3725581072821804,-0.11478418659141486,-0.37791299145955226,-0.35882409495395673,0
-0.42433650065709866,1.8468188529423668,-0.0015824256238765602,-0.005396802405443752,-0.0465948438590933,-0.0019330673464071195,-0.25010935121600936,-0.2841134511574551,-0.2625994917523693,-0.21696777043289622,2.302094991547571,-0.5801897165762598,3.030413555320976,2.243370576221109,-0.05579097604203466,-0.27807574980540983,1.2149448433865044,2.029238234374961,2.3047150626940893,-0.04913586818486379,1.8203432914820499,0.9062766204103574,2.162162994733428,2.3023560704944916,-0.11186306612031306,-0.3008335429145459,-0.16861430031955976,-0.1435048522768907,-0.20215382296714005,-0.11263077443263873,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012506393271811164,0.0013933652149683894,-0.2572298249350138,-0.18640668350313158,-0.6221499000126948,2.1721077736420655,1.9666117199966455,2.101922236003105,1.4178328577748407,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,-0.6697039575955567,1.4657051197812891,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,-0.9827388935874718,1.925365416113866,-0.2625994917523693,3.0304135553208575,0.0012506393271811164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015824256238765602,-0.046661712077094596,-0.005396802405443752,-0.001932908905384895,-0.47192192163978736,-0.18938410218112636,0.001803601799188928,0.0021819748138419506,-0.12643417013551253,-0.10360408484289194,-0.15032648583336689,-0.10234213405756172,1.1746907274491498,8.770421694974544,2.3252448171889744,-0.04901111366983558,0
-0.42433650065709866,-0.4478316960303832,-0.008595450077280329,-0.004346980354799613,-0.049404571266988544,-0.001930286446543603,-0.25010935121600936,-0.2841134511574551,-0.2543343673399309,-0.20180939575188894,2.302094991547571,-0.5801897165762598,2.4405551417697837,2.35485227612434,-0.054348119547379406,-0.27796271522489785,-0.3015805380486822,-0.3723623640823888,-0.3823271969357088,-0.04915111084170979,-0.44860548029408603,-0.2914456440131541,-0.3613525814520242,-0.38744517524603206,-0.11188300861869986,-0.3371008980326531,-0.20061773845555514,-0.2235209698653315,-0.260373732930871,-0.11264760242465793,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012463463706239946,0.0014059960999853979,-0.25719128924438894,-0.18590275282635932,-0.6221499000126948,2.1721077736420655,2.973395036688569,2.6313161391867,2.2027659220700806,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,1.4931970890396231,-0.6822654751654409,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,1.8489739836823271,3.032388872888202,-0.2543343673399309,2.4405551417696847,0.0012463463706239946,0.0,0.0,0.0,0.0,0.0,0.0,-0.008595450077280329,-0.049475544678818935,-0.004346980354799613,-0.001930127954314508,0.126864884231227,-0.18938410218112636,-0.00514461915148042,0.0021819748138419506,-0.12781014789319758,-0.10360408484289194,-0.1512148703626433,-0.10387666108691103,-0.3725581072821804,-0.11478418659141486,-0.37791299145955226,-0.35882409495395673,0
-0.42433650065709866,1.8482244663463334,-0.0015824256238765602,-0.006446624456087892,-0.0465948438590933,-0.001930286446543603,-0.25010935121600936,-0.2841134511574551,-0.2625994917523693,-0.21696777043289622,5.027263726502773,-0.5801897165762598,3.9197891332330737,5.9111512696394035,-0.05579097657393077,-0.27807579865534343,1.3546248345863643,2.1481760229827533,2.3238277770956453,-0.04912991983097267,1.834813747824068,0.9169708790469001,2.1717219222894526,2.32140582437856,-0.11187802299410317,-0.31630854758384225,-0.17280238098390166,-0.16624713648995468,-0.22698099028460336,-0.11262416788762378,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012506393271811164,0.0013807343299513809,-0.25722982517813864,-0.18640700782979264,-0.6221499000126948,4.791036837767835,2.163389902510073,4.198477579603449,5.36397472369271,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,-0.6697039575955567,1.4657051197812891,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,-0.9827388935874718,2.1360820257072834,-0.2625994917523693,3.9197891332329267,0.0012506393271811164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015824256238765602,-0.046661712077094596,-0.006446624456087892,-0.001930127954314508,-0.47192192163978736,-0.18938410218112636,0.001803601799188928,0.0021819748138419506,-0.12648552386082682,-0.10360408484289194,-0.15035964178725866,-0.1023994050992718,1.1825848541569628,8.850468594808472,2.344388994304049,-0.04945039246888091,0
-0.42433650065709866,-0.4369567615701378,-0.008595450077280329,-0.005396802405443752,-0.049404571266988544,-0.001930286446543603,-0.25010935121600936,-0.2841134511574551,-0.2543343673399309,-0.20180939575188894,4.335909017026736,-0.5801897165762598,3.0322487383551,4.401633509392641,-0.055146881607674676,-0.278031062514811,-0.28798076985118387,-0.3545742951005171,-0.36795229508172583,-0.04915185438594618,-0.4485939618108378,-0.29142436243846737,-0.36132324659999604,-0.38742932585080053,-0.11188519742949841,-0.3241118951281355,-0.18802495046929513,-0.19324054663608486,-0.23947097437739737,-0.1126474777728652,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012463463706239946,0.0013933652149683894,-0.25721276028362994,-0.18621933884123718,-0.6221499000126948,4.126634329753304,3.3674625058322722,4.397268041209479,5.8607121943124305,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,1.4931970890396231,-0.6822654751654409,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,0.4331175450474276,3.48474191024977,-0.2543343673399309,3.0322487383549817,0.0012463463706239946,0.0,0.0,0.0,0.0,0.0,0.0,-0.008595450077280329,-0.049475544678818935,-0.005396802405443752,-0.001930127954314508,0.126864884231227,-0.18938410218112636,-0.00514461915148042,0.0021819748138419506,-0.12781014789319758,-0.10360408484289194,-0.1512148703626433,-0.10387666108691103,-0.3725581072821804,-0.11478418659141486,-0.37791299145955226,-0.35882409495395673,0
-0.42433650065709866,1.8285294399506022,-0.0015824256238765602,-0.004346980354799613,-0.0465948438590933,-0.001930286446543603,-0.25010935121600936,-0.2841134511574551,-0.2625994917523693,-0.21696777043289622,2.302094991547571,-0.5801897165762598,2.4405551417697837,2.35485227612434,-0.05579092854584564,-0.2780756958766092,1.0864340974030011,1.9459817823495067,2.3238277770956453,-0.049134752868509206,1.8145551089452425,0.9062766204103574,2.181280849845477,2.32140582437856,-0.11187546938150486,-0.3163132754631512,-0.1867507339377427,-0.1836927043336971,-0.22699077309754986,-0.11264211774577759,-0.21041046432876087,0.0,-0.011704837545555102,0.0,0.0012506393271811164,0.0014059960999853979,-0.25722982174428866,-0.18640634442932755,-0.6221499000126948,2.1721077736420655,1.7985096256597852,2.1456122366054777,1.4770925192566031,-0.19941073117275604,-0.21041046432876087,-0.01634265225284572,-0.6697039575955567,1.4657051197812891,-0.312657907943451,-0.011704837545555102,-0.016369254431141636,-0.9827388935874718,1.7471509594972046,-0.2625994917523693,2.4405551417696847,0.0012506393271811164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015824256238765602,-0.046661712077094596,-0.004346980354799613,-0.001930127954314508,-0.47192192163978736,-0.18938410218112636,0.001803601799188928,0.0021819748138419506,-0.12669395956945528,-0.10360408484289194,-0.15049421595305465,-0.10263185815091856,1.1707436640952436,8.95052721960088,2.344388994304049,-0.07663892585272787,0
